# Class red_S0 blue_S0 green_S0 nir_wide_S0 nir_S0 swir_1_S0 swir_2_S0 red_edge_1_S0 red_edge_2_S0 red_edge_3_S0 EVI_S0 edev_S0 sdev_S0 bcdev_S0 NDVI_S0 LAI_S0 MNDWI_S0 evi_10_S0 evi_50_S0 evi_90_S0 evi_range_S0 evi_std_S0 rainclim_min_S0 rainclim_mean_S0 rainclim_max_S0 rainclim_range_S0 rainclim_std_S0 f_mean_n1_S0 f_mean_n2_S0 f_mean_n3_S0 f_std_n1_S0 f_std_n2_S0 f_std_n3_S0 f_median_n1_S0 f_median_n2_S0 f_median_n3_S0 abs_change_S0 mean_change_S0 median_change_S0 discordance_S0 complexity_S0 central_diff_S0 slope mrvbf mrrtf
0.000000 0.113858 0.068379 0.097285 0.265336 0.315262 0.266316 0.173877 0.167775 0.249631 0.284946 0.342800 1.273154 3.296344 1.830575 0.472651 1.122249 -0.464591 0.170209 0.317948 0.883990 0.720136 0.266624 1.455649 93.383095 277.021515 275.565857 96.178955 3.896174 1.211244 0.811558 3.972733 0.457403 0.400805 1.965231 1.159392 0.946081 0.064324 -0.000064 0.000000 -0.004412 17.873466 -0.000430 127.149063 0.000000 0.000000
0.000000 0.148685 0.082812 0.117521 0.259208 0.274287 0.362918 0.271775 0.187066 0.235044 0.256626 0.205265 1.779758 4.208458 2.381405 0.298076 0.624648 -0.511549 0.120551 0.170557 0.410016 0.294400 0.123983 17.739803 45.158020 81.012688 63.272884 18.204632 1.699672 1.018976 0.473951 1.225454 0.546755 0.225159 1.391183 0.949284 0.467164 0.041531 0.002374 0.000000 -0.009496 28.464275 0.000430 3.435921 4.000000 3.000000
0.000000 0.139742 0.086776 0.126675 0.359483 0.426947 0.319733 0.197956 0.217235 0.344611 0.390303 0.462734 1.272982 3.706839 2.080852 0.513589 1.556173 -0.422411 0.237514 0.473255 0.889129 0.666324 0.267200 1.455649 93.383095 277.021515 275.565857 96.178955 3.821980 1.580893 0.799489 4.807845 0.575110 0.247562 1.546005 1.706837 0.813551 0.075786 0.001261 0.000000 0.014052 18.276600 -0.000006 112.549370 0.000000 0.000000
0.000000 0.100048 0.067477 0.088728 0.193985 0.216342 0.232181 0.174000 0.133457 0.174513 0.197350 0.213769 1.601596 3.348375 1.690961 0.367615 0.655417 -0.445196 0.102090 0.186194 0.717419 0.625844 0.511632 2.355248 99.178314 292.956421 290.601166 100.705246 5.619931 3.050382 3.630414 3.578614 0.677346 0.761814 3.555820 2.823423 3.272751 0.167794 0.000498 0.000000 -0.054688 72.757278 -0.000310 92.331642 0.000000 0.000000
0.000000 0.129309 0.091393 0.110815 0.207810 0.222695 0.324645 0.242292 0.156159 0.186140 0.201614 0.176612 1.981512 4.307915 2.403357 0.263594 0.520982 -0.489971 0.108960 0.147670 0.355263 0.247190 0.103331 12.912583 46.376892 94.880547 81.967964 22.983505 1.713416 0.523912 0.649486 0.830120 0.232772 0.245421 1.931074 0.469154 0.705074 0.032727 0.002338 0.000000 -0.007180 24.370337 0.000713 3.435921 3.000000 5.000000
0.000000 0.116818 0.070478 0.100496 0.260237 0.277304 0.304192 0.214472 0.159144 0.227908 0.254514 0.276527 1.697144 3.870507 2.296744 0.406943 0.882475 -0.503213 0.147713 0.269225 0.465330 0.314056 0.128798 14.615749 50.077026 94.812698 80.196945 26.939247 2.136509 0.562357 0.425956 1.306062 0.231722 0.168124 1.768177 0.535590 0.384852 0.048332 -0.000507 0.000000 -0.008737 25.678638 0.001255 6.871843 1.000000 0.000000
0.000000 0.105998 0.061718 0.085147 0.226166 0.242953 0.284187 0.195239 0.142288 0.193985 0.216055 0.242033 1.990467 4.138016 2.398334 0.390749 0.757675 -0.540801 0.156316 0.232085 0.401661 0.241652 0.103050 24.596073 68.953651 139.269669 114.673599 36.870754 1.786389 0.525771 0.326289 1.320625 0.224479 0.139321 1.329992 0.492478 0.316441 0.031975 0.002048 0.000000 -0.011403 18.420004 0.000035 3.088933 4.000000 0.000000
0.000000 0.095794 0.054613 0.073914 0.210167 0.235924 0.267439 0.186958 0.139465 0.180918 0.204863 0.248885 2.210756 5.284256 2.555757 0.421113 0.782467 -0.565245 0.148166 0.241865 0.446744 0.307261 0.157300 5.145144 75.512321 225.416290 220.271149 73.761726 3.876179 1.351728 1.076778 1.584033 0.326627 0.375752 3.786493 1.292977 1.196421 0.063039 0.006027 0.000000 0.002737 21.970062 -0.001145 27.630505 0.000000 0.000000
0.000000 0.134923 0.086815 0.118478 0.295618 0.322171 0.325608 0.228759 0.195938 0.261475 0.288744 0.315150 1.925990 5.336160 2.491361 0.408662 1.022214 -0.464501 0.244527 0.299717 0.555725 0.301508 0.142643 4.667315 70.823128 210.360046 205.692734 69.945526 1.716977 1.169253 0.658076 1.746279 0.378837 0.271812 0.785431 1.226924 0.535401 0.045653 0.002829 0.000000 -0.006608 30.717062 0.000494 74.744934 0.000000 0.000000
0.000000 0.060584 0.046399 0.077666 0.251016 0.280346 0.178410 0.105482 0.121542 0.232193 0.260106 0.413777 2.625707 6.486737 3.062435 0.640053 1.379044 -0.395676 0.334036 0.410464 0.528249 0.186910 0.088449 0.000000 23.952971 78.587166 78.587166 24.036032 1.795683 0.484805 0.409457 0.984543 0.189227 0.240830 1.255718 0.534266 0.358168 0.039638 0.000433 0.000000 0.023454 35.783470 -0.001118 3.473158 7.000000 5.000000
0.000000 0.055052 0.045333 0.070926 0.265967 0.291847 0.165673 0.089860 0.108794 0.237058 0.272657 0.464895 2.120182 6.009340 2.650413 0.681751 1.563989 -0.405591 0.320530 0.456445 0.572147 0.242273 0.092810 0.000000 23.952971 78.587166 78.587166 24.036032 1.548432 0.858140 0.664405 0.730294 0.395863 0.239104 1.555870 0.830593 0.641072 0.046008 -0.002793 0.000000 0.002643 49.866444 -0.001075 1.863390 7.000000 5.000000
0.000000 0.151495 0.092676 0.116324 0.218950 0.242724 0.331991 0.238530 0.180993 0.196838 0.214676 0.156306 1.609907 4.912955 1.981029 0.231240 0.447516 -0.485126 0.059442 0.161532 0.226434 0.164048 0.108715 0.000000 23.952971 78.587166 78.587166 24.036032 1.641037 0.936227 0.537202 0.553836 0.281963 0.215556 1.663812 0.997791 0.501172 0.025469 0.004409 0.000000 -0.006594 21.402147 0.000449 3.384627 7.000000 3.500000
0.000000 0.038068 0.031867 0.051502 0.269663 0.283063 0.154284 0.079306 0.082358 0.215788 0.257518 0.481239 2.597221 6.533767 2.966024 0.764163 1.623122 -0.499186 0.253028 0.481686 0.561814 0.298687 0.122895 20.930048 76.799133 145.959457 125.029411 44.326729 1.306193 0.991614 1.146731 0.416373 0.632444 0.362313 1.320845 1.095834 1.250160 0.068248 0.005693 0.000000 0.000072 78.311493 -0.002939 30.048409 0.000000 0.000000
0.000000 0.059979 0.047121 0.069221 0.282167 0.299481 0.200424 0.114316 0.110185 0.236118 0.273625 0.450202 2.098098 5.421297 2.598712 0.656098 1.510831 -0.474174 0.296782 0.457402 0.573925 0.266882 0.127501 20.930048 76.799133 145.959457 125.029411 44.326729 1.476566 1.240332 1.426743 0.681765 0.325037 0.381285 1.365439 1.178025 1.372783 0.071211 0.002874 0.000000 0.005137 70.828430 -0.000424 15.023130 0.000000 0.000000
0.000000 0.085376 0.055461 0.083291 0.256913 0.274362 0.265956 0.184553 0.134336 0.222078 0.248997 0.355422 2.116583 4.954124 2.678562 0.534812 1.167916 -0.529829 0.241782 0.348258 0.464577 0.225183 0.095402 18.123182 59.477901 98.612167 80.488983 28.007647 1.267516 1.179817 0.818613 0.491001 0.319026 0.202493 1.256041 1.198503 0.798009 0.055963 0.003008 0.000000 0.016226 63.147266 -0.001156 2.687921 4.000000 1.000000
0.000000 0.049012 0.037488 0.066827 0.242040 0.256254 0.181819 0.107313 0.104493 0.210923 0.235402 0.410692 2.675786 6.494302 2.988603 0.680574 1.367885 -0.457649 0.300648 0.402919 0.464739 0.161929 0.089027 18.123182 59.477901 98.612167 80.488983 28.007647 1.719550 1.105598 0.829688 0.488591 0.336837 0.168321 1.568185 1.088323 0.860757 0.054349 -0.004116 0.000000 -0.006386 49.594707 -0.000203 1.666667 3.000000 1.000000
0.000000 0.164659 0.053508 0.090318 0.248592 0.263164 0.359833 0.306805 0.204038 0.233000 0.248249 0.135035 2.765455 6.700722 3.277479 0.226618 0.370555 -0.600906 0.100863 0.130499 0.188537 0.091166 0.051182 5.382847 52.972275 127.797058 122.414215 39.880627 0.622112 0.352261 0.296364 0.538900 0.141630 0.067252 0.391075 0.368505 0.281808 0.020959 0.002230 0.000000 0.005845 39.847164 -0.000694 6.263874 1.000000 0.000000
0.000000 0.100098 0.062516 0.093855 0.256136 0.277532 0.295573 0.212645 0.151183 0.225036 0.249031 0.315607 2.278408 5.203825 2.774622 0.470088 1.023867 -0.515940 0.241760 0.311952 0.438872 0.201587 0.087137 18.439915 56.126446 94.562912 76.123001 27.866901 1.225452 0.635361 0.529322 0.790862 0.229092 0.288152 0.945141 0.675110 0.452568 0.044132 0.002172 0.000000 0.004058 61.798428 0.000211 2.357023 3.000000 0.000000
0.000000 0.139249 0.059938 0.092209 0.253576 0.265924 0.333757 0.257479 0.178035 0.226289 0.246166 0.197943 2.171608 4.871009 2.718675 0.320541 0.598157 -0.564884 0.113277 0.181647 0.341854 0.227241 0.118267 5.382847 52.972275 127.797058 122.414215 39.880627 1.532883 0.812802 0.902475 1.330384 0.324477 0.268235 0.955603 0.851169 1.024328 0.048201 0.006384 0.000000 0.004716 44.797642 0.000983 6.009252 2.000000 0.000000
0.000000 0.149143 0.068507 0.103181 0.249714 0.264820 0.355828 0.291150 0.190849 0.224522 0.243111 0.166018 2.436692 5.684479 2.996234 0.275580 0.482655 -0.549888 0.096084 0.157615 0.253718 0.135917 0.057963 20.889511 63.880444 134.509201 113.619690 41.890045 1.140429 0.389737 0.308464 0.741194 0.193763 0.179468 0.834792 0.341997 0.259203 0.030345 0.000657 0.000000 -0.007841 39.437523 -0.000610 14.806208 0.000000 0.000000
0.000000 0.107851 0.058918 0.085798 0.205934 0.224185 0.284342 0.230608 0.137522 0.183310 0.202778 0.194964 2.411349 4.961262 2.825759 0.340613 0.587381 -0.536445 0.131864 0.191256 0.305263 0.174499 0.105682 2.292868 44.056976 112.980545 110.687675 37.057327 1.552087 1.286698 0.904244 0.949622 0.349650 0.262869 1.075906 1.347538 0.908690 0.032031 0.005694 0.000000 -0.004893 33.081589 -0.000270 30.923292 0.000000 0.000000
0.000000 0.185788 0.063509 0.107782 0.271142 0.283209 0.386683 0.343664 0.218605 0.251550 0.268291 0.119880 3.052270 7.073659 3.679990 0.198738 0.315726 -0.566320 0.091567 0.120294 0.170986 0.079282 0.052360 2.292868 44.056976 112.980545 110.687675 37.057327 0.507165 0.636943 0.413019 0.202793 0.146225 0.091469 0.483404 0.616727 0.428745 0.021280 0.001991 0.000000 0.001062 66.984169 -0.000129 7.192782 1.000000 0.000000
0.000000 0.109102 0.052761 0.081422 0.214268 0.229493 0.278217 0.218637 0.141476 0.192187 0.211679 0.201210 2.410675 4.808246 2.819155 0.355661 0.609976 -0.546696 0.136159 0.202929 0.281796 0.139551 0.054593 3.197410 49.930492 129.637589 126.440178 41.421383 0.969886 0.350562 0.308876 0.687027 0.182604 0.164028 0.748963 0.338933 0.262523 0.022445 0.000239 0.000000 -0.012943 25.535860 -0.000062 14.631569 1.000000 0.000000
0.000000 0.129663 0.057067 0.091064 0.227026 0.239309 0.310028 0.251091 0.163273 0.200473 0.219238 0.180215 2.630274 5.709491 3.060016 0.304847 0.534017 -0.546380 0.134281 0.181139 0.268876 0.122356 0.085092 2.292868 44.056976 112.980545 110.687675 37.057327 1.024172 1.120565 0.981233 0.198587 0.259028 0.159022 1.096682 1.092764 1.042024 0.036540 0.002255 0.000000 0.002347 68.177361 0.001197 10.307764 1.000000 0.000000
0.000000 0.143834 0.075811 0.110294 0.270581 0.298977 0.345429 0.286549 0.191887 0.251994 0.277128 0.243795 2.597127 6.069150 3.144843 0.350241 0.764051 -0.515755 0.112074 0.237119 0.298347 0.186273 0.072074 0.219062 41.672863 136.880966 136.661911 44.952480 0.944523 0.668097 0.643461 0.334734 0.144828 0.191238 0.964686 0.698732 0.626718 0.054160 0.000443 0.000000 0.009568 90.252060 0.000148 2.975452 4.000000 0.000000
1.000000 0.170408 0.091129 0.128454 0.255492 0.274203 0.327776 0.288180 0.201617 0.227013 0.246541 0.160627 2.136263 5.420182 2.817603 0.233517 0.463147 -0.437152 0.123128 0.152676 0.314697 0.192588 0.111550 11.625237 74.789543 134.171844 122.546608 40.706001 2.720174 0.605746 0.466098 1.233499 0.253657 0.191834 2.655498 0.640060 0.441019 0.026812 -0.000018 0.000000 -0.016480 12.814199 0.000050 3.004626 5.000000 0.000000
1.000000 0.171078 0.096788 0.131951 0.259399 0.275112 0.332996 0.285821 0.201242 0.229879 0.248619 0.168131 2.312984 5.492615 2.947020 0.236965 0.490299 -0.430770 0.123907 0.155051 0.249118 0.121929 0.095549 11.625237 74.789543 134.171844 122.546608 40.706001 2.904915 0.407735 0.391025 1.573194 0.229161 0.170839 3.226152 0.299697 0.405829 0.028250 0.000590 0.000000 -0.011158 11.838425 0.000100 2.181695 5.000000 3.500000
1.000000 0.159719 0.093015 0.127964 0.272569 0.294294 0.331003 0.281253 0.199271 0.242901 0.265039 0.215941 1.942425 4.598234 2.546777 0.298638 0.663273 -0.444227 0.148083 0.186364 0.439129 0.303100 0.121447 11.625237 74.789543 134.171844 122.546608 40.706001 1.913791 0.600739 0.543029 1.747222 0.281418 0.243749 1.020313 0.605919 0.613339 0.034314 0.001794 0.000000 -0.009357 18.850615 0.000015 3.294464 5.000000 1.500000
1.000000 0.157895 0.087743 0.120843 0.247884 0.266435 0.335308 0.296428 0.189880 0.217555 0.237134 0.175186 1.848186 5.219461 2.364925 0.256695 0.515823 -0.468578 0.131419 0.173496 0.387200 0.258763 0.135727 12.398777 76.550240 133.477676 121.078903 41.584057 3.364470 0.654666 0.453031 2.449793 0.134897 0.345054 2.375721 0.626249 0.428111 0.029609 0.000652 0.000000 -0.016270 7.641555 0.000106 4.035970 6.000000 0.500000
1.000000 0.152166 0.083064 0.115308 0.239721 0.258470 0.319225 0.281888 0.183220 0.210166 0.229551 0.173739 2.128321 5.339989 2.602789 0.262903 0.510588 -0.469010 0.121206 0.153398 0.361197 0.241978 0.124324 11.625237 74.789543 134.171844 122.546608 40.706001 2.834762 0.394851 0.331065 2.613571 0.186331 0.159705 1.882844 0.417468 0.322286 0.027075 0.000315 0.000000 -0.018914 6.460121 0.000000 4.124790 5.000000 1.500000
1.000000 0.154752 0.089785 0.122608 0.248100 0.270991 0.325391 0.293081 0.190149 0.224628 0.244542 0.188246 2.254220 5.161754 2.835634 0.269166 0.563072 -0.446447 0.138792 0.164038 0.386782 0.245113 0.120483 11.625237 74.789543 134.171844 122.546608 40.706001 2.218838 0.639485 0.421275 1.960776 0.273090 0.140824 1.391100 0.638702 0.402147 0.028383 0.001402 0.000000 -0.003993 11.614769 0.000041 3.726780 5.000000 2.000000
1.000000 0.149721 0.079175 0.109904 0.227101 0.244450 0.334614 0.305509 0.173686 0.194626 0.214327 0.152890 2.463998 5.973810 3.050506 0.240324 0.435157 -0.505513 0.119509 0.144556 0.336971 0.217461 0.147394 11.625237 74.789543 134.171844 122.546608 40.706001 3.108023 1.426226 0.912425 1.924197 0.142792 0.256558 2.129498 1.501943 0.780898 0.036394 0.000169 0.000000 -0.036468 23.092848 -0.000059 2.946278 2.000000 0.000000
1.000000 0.155369 0.086647 0.117360 0.236989 0.258447 0.368378 0.329864 0.185689 0.207048 0.226409 0.167246 1.906850 4.934771 2.434475 0.249090 0.487095 -0.516778 0.111094 0.148976 0.438526 0.327432 0.121464 8.591127 70.609520 133.983322 125.392197 44.256229 2.519549 0.424999 0.464852 2.004391 0.229049 0.127286 1.837915 0.308034 0.471318 0.025473 0.000850 0.000000 -0.026302 9.079911 0.000133 3.584302 0.000000 3.000000
1.000000 0.131576 0.073750 0.097938 0.189772 0.201678 0.271021 0.214037 0.151902 0.164228 0.179371 0.120623 2.157266 5.084353 2.353429 0.210707 0.318413 -0.467392 0.104303 0.124518 0.212643 0.106682 0.067124 8.165614 76.311798 167.788925 159.623306 50.256435 1.655507 0.501516 0.409901 1.377912 0.142722 0.137765 1.054797 0.462188 0.423160 0.022520 0.000275 0.000000 -0.026050 14.586573 0.000099 7.339905 1.000000 0.000000
1.000000 0.155171 0.088075 0.117318 0.237789 0.256577 0.373116 0.341270 0.182415 0.204791 0.224585 0.166017 1.656811 4.883891 2.230815 0.246281 0.482648 -0.521575 0.098967 0.138021 0.400682 0.301715 0.125913 8.591127 70.609520 133.983322 125.392197 44.256229 2.738014 0.527608 0.368613 2.196830 0.279660 0.142040 1.515589 0.505273 0.332748 0.023927 0.001059 0.000000 -0.031103 7.141062 0.000027 2.357023 2.000000 3.000000
1.000000 0.154783 0.081798 0.115683 0.244887 0.263141 0.350581 0.294967 0.185879 0.211729 0.232582 0.171631 2.102764 4.733997 2.744310 0.259277 0.502961 -0.503788 0.119407 0.162433 0.486600 0.363153 0.164290 7.557322 64.963921 132.234375 124.677055 40.440609 2.919487 0.441344 0.439544 2.883236 0.270771 0.158798 1.113659 0.316802 0.465813 0.024481 0.000165 0.000000 -0.010703 4.958301 0.000032 2.500000 4.000000 3.000000
1.000000 0.160063 0.088643 0.121984 0.248285 0.266054 0.362236 0.318026 0.189402 0.215888 0.236847 0.169603 2.100109 5.155263 2.602026 0.248112 0.495624 -0.498455 0.122654 0.151664 0.485275 0.363792 0.151599 7.217930 65.771355 131.811951 124.594025 41.786625 2.586971 0.674403 0.530954 2.645631 0.298943 0.139031 1.109269 0.625850 0.522107 0.039917 0.000363 0.000000 -0.013086 15.025169 -0.000040 3.655541 3.000000 0.000000
1.000000 0.147912 0.081210 0.111496 0.236391 0.256476 0.361948 0.319690 0.177671 0.203861 0.225636 0.176852 2.034934 4.784904 2.581151 0.268492 0.521851 -0.529016 0.133098 0.148749 0.480101 0.347003 0.143339 7.557322 64.963921 132.234375 124.677055 40.440609 2.261683 0.598326 0.385214 2.535578 0.219105 0.229168 0.811290 0.511398 0.373369 0.033386 0.000919 0.000000 -0.012176 14.003640 -0.000113 4.446040 3.000000 2.000000
1.000000 0.162119 0.086267 0.120942 0.250284 0.270049 0.363357 0.314934 0.193178 0.219522 0.240390 0.167186 2.366866 5.459469 2.921570 0.247425 0.486879 -0.499254 0.126710 0.149894 0.381744 0.256740 0.113931 7.557322 64.963921 132.234375 124.677055 40.440609 2.051376 0.248157 0.144188 2.249257 0.118611 0.045630 0.658233 0.228516 0.138676 0.017430 0.000734 0.000000 -0.008731 4.032332 -0.000023 6.441046 0.500000 1.000000
1.000000 0.104426 0.065858 0.091008 0.236058 0.258319 0.299006 0.252916 0.139281 0.209543 0.233983 0.278763 1.680485 3.472770 2.170682 0.423896 0.890564 -0.530701 0.133954 0.280008 0.508102 0.374195 0.157768 18.017582 87.086143 138.087769 120.070190 43.639576 2.579668 0.759869 0.442723 1.917843 0.419030 0.229331 1.947998 0.693102 0.472016 0.034347 0.001487 0.000000 0.006167 18.394003 -0.000107 3.173239 3.000000 0.000000
1.000000 0.100443 0.063042 0.083525 0.209690 0.232253 0.302694 0.261430 0.126955 0.181846 0.205588 0.241916 1.878780 3.669734 2.294794 0.396158 0.757253 -0.567485 0.139450 0.242772 0.560934 0.421484 0.163491 17.485474 88.065796 139.364639 121.879166 43.965939 2.851399 0.743850 0.640908 2.296069 0.395324 0.251680 1.710221 0.786337 0.622229 0.050513 0.001355 0.000000 0.014633 23.654131 -0.000100 2.249311 2.500000 3.000000
1.000000 0.110638 0.067263 0.087295 0.176877 0.196591 0.337229 0.315878 0.133189 0.154005 0.169656 0.158492 2.374044 4.819148 2.632157 0.281271 0.455423 -0.588053 0.116807 0.156048 0.316831 0.200024 0.131188 18.017582 87.086143 138.087769 120.070190 43.639576 3.507362 0.608725 0.496913 3.206899 0.219018 0.210486 1.372635 0.719938 0.484433 0.024429 0.000366 0.000000 -0.009643 6.798684 -0.000006 3.952847 2.000000 3.000000
1.000000 0.162448 0.085569 0.119896 0.245704 0.262627 0.348972 0.303285 0.190858 0.214555 0.234883 0.154513 2.277779 5.293463 2.765096 0.232677 0.441028 -0.489057 0.108499 0.142857 0.527592 0.419093 0.151434 7.557322 64.963921 132.234375 124.677055 40.440609 2.389145 0.703216 0.275707 2.785704 0.266645 0.178397 0.571427 0.820488 0.233517 0.023251 0.000248 0.000000 -0.013622 7.292670 -0.000055 5.828464 1.500000 4.000000
1.000000 0.200966 0.119365 0.156333 0.274738 0.292598 0.391178 0.342656 0.232514 0.247149 0.266143 0.141212 2.426482 6.664636 3.030093 0.184297 0.392904 -0.423323 0.116485 0.136149 0.315459 0.204187 0.098808 7.825557 56.746693 119.672592 111.847038 37.344467 2.069943 0.322444 0.192143 1.390605 0.100763 0.068393 1.728357 0.345077 0.194081 0.023769 -0.000093 0.000000 -0.003861 11.896131 -0.000053 2.500000 3.000000 5.000000
1.000000 0.202265 0.119913 0.156979 0.270932 0.291499 0.386757 0.342264 0.231410 0.246696 0.265342 0.138930 2.493581 6.527827 3.152831 0.180722 0.384648 -0.422591 0.111864 0.131278 0.366675 0.261446 0.112913 7.825557 56.746693 119.672592 111.847038 37.344467 2.149226 0.287438 0.339929 2.015100 0.141774 0.081878 1.457021 0.211508 0.389101 0.018689 -0.000065 0.000000 0.005792 5.571655 0.000028 1.666667 3.000000 5.000000
1.000000 0.183242 0.102341 0.137052 0.255583 0.274001 0.380277 0.343113 0.212687 0.227595 0.246826 0.144717 2.503961 6.487567 2.950001 0.203231 0.405587 -0.470854 0.112438 0.137995 0.318969 0.204827 0.108903 7.825557 56.746693 119.672592 111.847038 37.344467 2.324911 0.351330 0.286769 1.401653 0.105300 0.133980 2.117250 0.351625 0.265522 0.030974 -0.000043 0.000000 -0.015917 17.907597 0.000028 4.166667 7.000000 6.000000
1.000000 0.185887 0.108451 0.144088 0.256697 0.274626 0.365328 0.320665 0.216004 0.231981 0.249757 0.139960 2.532972 6.700222 3.091452 0.191807 0.388375 -0.433088 0.112993 0.132948 0.321251 0.206211 0.112372 7.825557 56.746693 119.672592 111.847038 37.344467 2.148196 0.629317 0.455362 1.746542 0.222528 0.151588 1.317318 0.526542 0.484664 0.025518 -0.000024 0.000000 -0.011170 11.596127 0.000066 4.520288 3.000000 0.500000
1.000000 0.188106 0.104464 0.141504 0.261881 0.279195 0.373687 0.333725 0.218788 0.236261 0.254806 0.138116 2.678320 6.582883 3.182009 0.189942 0.381702 -0.448928 0.116422 0.129504 0.352104 0.237488 0.104043 7.825557 56.746693 119.672592 111.847038 37.344467 2.057254 0.282489 0.256436 1.728557 0.140479 0.125466 1.628318 0.188190 0.195638 0.021592 -0.000051 0.000000 -0.015752 8.448256 -0.000022 0.000000 1.000000 4.000000
1.000000 0.169767 0.097940 0.130322 0.251089 0.267725 0.357123 0.290985 0.195254 0.218479 0.238586 0.156165 1.928820 5.115509 2.473313 0.222370 0.447005 -0.468098 0.119685 0.149237 0.276441 0.162420 0.109737 7.661366 69.574883 135.964493 128.303131 41.462959 3.236089 0.944822 0.505065 1.320471 0.393947 0.199117 2.757229 0.914029 0.508030 0.034141 0.000364 0.000000 -0.021584 19.496372 -0.000049 5.839386 1.500000 0.000000
